place_id,cuisine,avg_price
6ec507d7-fb0e-436b-9ef1-65931629dccb,ایرانی,
6ed54fe2-bbd0-4fc4-a449-91802fb78d49,ایرانی,
6f2d5c49-11ea-4bdf-ab58-d32b526a9d37,ایرانی,
6f5c30cf-db57-41cc-85d6-07ac2e906e13,ایرانی,
6fa35874-b99c-41a5-bc15-bfe9aed0ecab,ایرانی,
7007297b-bef3-4a22-9191-09f8394234f6,ایرانی,
702fcc52-e794-47c4-a754-b7d003c99095,ایرانی,
7049291c-6b2b-4267-96ec-1e0a3d4223a9,ایرانی,
7070f05c-a083-4347-905e-ef326aec6af5,ایرانی,
70a0c9d5-48e5-43f0-bba0-0502c206ab3d,ایرانی,
71416165-09d7-4658-9397-198646a659b4,ایرانی,
71d8d079-51d6-40ad-929f-0a73cecad260,ایرانی,
71db3b0d-293d-4fa0-bc5a-347aaf87c689,ایرانی,
71ecafbd-cc48-48fd-8140-c1486b766c31,ایرانی,
728e6ccc-67d4-4acc-864b-ac29e2861572,ایرانی,
7339d7af-e9b0-4561-94a8-78c065467494,ایرانی,
734b9db2-ceff-44e2-850a-0ee1835b3bfe,ایرانی,
738539aa-ea43-4ad3-b717-9757d2f5404c,ایرانی,
739083ce-8c03-461a-83a0-d51b368cca83,ایرانی,
73df0f3d-41ea-4f09-a1ab-f4f434e8813a,ایرانی,
73e1896c-05cd-4640-bfca-53e5cbc22bf0,ایرانی,
73ff00d4-6519-4bd2-b6cd-b141d6747c77,ایرانی,
748c8ad3-9b00-448a-bce2-3ee9e94ae0a3,ایرانی,
75669e6b-660f-438b-912a-c00caa4f5e92,ایرانی,
7594022b-c528-489d-9ef2-8401be3c0927,ایرانی,
75963d52-5ddf-4805-bac1-006e69fa5966,ایرانی,
75c1a1ea-8498-4b8e-b946-8fef9ac81ab7,ایرانی,
75e365bc-38eb-482b-b3d8-03c9ed771073,ایرانی,
75f80798-c1c2-4bd2-b90a-54775be49fe6,ایرانی,
764791ad-c266-4cef-89b5-693e92bb1839,ایرانی,
76789266-1473-4b77-b289-137ab7a2de9b,ایرانی,
767d4dd7-c9d7-4922-af5a-7aec0ee6d1aa,ایرانی,
7731c58d-b505-4391-8643-de45cd43121e,ایرانی,
77852d6a-54de-45ce-9b87-b5f188ab37ed,ایرانی,
781185fb-f197-448a-aa65-16729ef96235,ایرانی,
783b3990-0870-4b5f-9f8b-62ce77ed0acb,ایرانی,
7860efc1-fb94-49af-b4b3-54ddfd149111,ایرانی,
78965e60-9056-40b6-b65d-7f21e45c0258,ایرانی,
78c65a57-09eb-43b8-be01-81aaaa697550,ایرانی,
78fc6c7e-1b0f-48ad-ab10-f1247061acdc,ایرانی,
799044a7-48bc-4960-b5ff-2f157f8a6126,ایرانی,
7ab81612-737d-475a-a4d8-784758db193b,ایرانی,
7bc35c47-674d-4551-999e-8cc3e403cb24,ایرانی,
7c8ab069-b78b-4e63-ac1e-f853d28f1046,ایرانی,
7cc5fd0e-a55b-4f9a-b926-30a91e6bd8c5,ایرانی,
7cd8f06d-f9b7-4c5b-9cad-96dbc9776564,ایرانی,
7d975a49-54ff-4015-b92c-01dcae0d8ba8,ایرانی,
7dd135ea-03cf-4b4d-a661-fa182ef6f15a,ایرانی,
7e11a9f6-07e4-4f93-ae0d-75a8438f29dc,ایرانی,
7f1732dc-1db3-4ad1-a7c7-30fe56171810,ایرانی,
7f30efbd-91ac-4caf-ade6-7128c95236f9,ایرانی,
7f5e9017-dc60-4371-b2f3-b8f9b295a0f6,ایرانی,
7f9a95e9-9fa1-4f7f-ba1b-deac03d8f28f,ایرانی,
7ff85d08-05f5-48d6-abc0-5e07587ea146,ایرانی,
800b2de2-1408-4b32-8d78-bf23f6326cfa,ایرانی,
8046f6b3-eb5a-48ac-b643-1237aa91926e,ایرانی,
8086a223-21dc-4ff0-bf97-dda2966e16a2,ایرانی,
80ceca33-cf47-42bf-9908-3a7383ae0c5c,ایرانی,
8193777d-44d2-43ca-b22e-67e3f42a6260,ایرانی,
8213947a-4997-4975-95d3-e959df79b1a4,ایرانی,
8245f6fe-b3d1-4a89-b2ad-6ec51587a5f8,ایرانی,
83ae6645-e35a-43c5-b2a2-b029eca22fd4,ایرانی,
841de3bd-899b-4dae-bdc4-1b36c8339743,ایرانی,
84dc8521-41eb-4352-9437-1bbc79023de0,ایرانی,
85eea745-d909-405a-8fe3-1fc94adb1206,ایرانی,
86360330-a642-4cc5-bfb0-d31b1a7fa44a,ایرانی,
86b04e74-e063-4133-8574-70bcb0b58207,ایرانی,
874f4eff-eb34-49d0-8813-4170bad1ca84,ایرانی,
8753a619-a084-4b9d-9730-f25cd31d190e,ایرانی,
87e511df-de6a-4558-9fa8-f4cc02229faf,ایرانی,
880aa7f6-d80f-4365-8655-10389dcec2db,ایرانی,
883c094c-91a4-4266-8f92-96eb7c62f45a,ایرانی,
8877adbe-ce55-437a-ba88-ab0a0150c0f0,ایرانی,
88a7e8c1-3c52-4a9b-b348-1a958eaa5928,ایرانی,
88f7c310-f989-4874-b041-f2f8eba2457e,ایرانی,
89612cf5-3ccb-4a09-a45f-bcb08693925d,ایرانی,
89b7f956-2f99-40d8-90ae-5a2875b4defa,ایرانی,
8a379724-a45d-4f9b-b93e-e2547cf9e257,ایرانی,
8a44d9d2-554f-420d-b51d-1af80d1ac962,ایرانی,
8ac0edcd-6657-4491-9499-820c467b7909,ایرانی,
8b404206-f107-476a-bb1a-0d172c6ce049,ایرانی,
8b540ecd-76f6-4932-ae33-deb19be2e64c,ایرانی,
8bb4a456-8e3b-4865-a372-3cf022b7d258,ایرانی,
8be33ea1-2f1e-4674-8afe-11ddfa8e949b,ایرانی,
8bebd11c-0006-4598-a792-00b8e15d87e4,ایرانی,
8c0a9e40-482a-4e8b-81e5-14c593e1d2cf,ایرانی,
8c1b1144-30f5-417a-9f89-626f2b77e3ed,ایرانی,
8c46a042-e36f-46f8-ba5d-fd38582e4d3a,ایرانی,
8c71dcec-d6ce-4a90-b27a-4b4a9ace6dc9,ایرانی,
8c76d0f8-315e-4e4e-997d-458473c89b05,ایرانی,
8cbb3340-58d9-4d22-b894-9587a870b922,ایرانی,
8ccfd5d7-6d9a-4c1a-b28a-7cddf66ed44d,ایرانی,
8d09bad9-df97-4f14-8cc2-12bfea3f28b8,ایرانی,
8d191762-c6fb-43aa-b431-546ffe284d64,ایرانی,
8d5b71fd-8f70-440b-bf71-2c957c8d827d,ایرانی,
8d61dfbd-48df-4812-ac10-fceef543dff8,ایرانی,
8e4b43a8-4840-447e-9b13-f35c78260cc0,ایرانی,
8e97948c-e627-4f09-a654-9eb42db97e49,ایرانی,
8ebbfdf5-f975-439e-b7b1-580f379477bb,ایرانی,
8ed11b72-b458-43db-b7de-37012eee4a92,ایرانی,
8ef9e15b-df7e-41e1-8a17-718ff686b3db,ایرانی,
8f7c48ff-edf7-4b0f-8ae4-4fbce7c868c3,ایرانی,
8fe03adb-c06b-45ed-a5a2-3e22d431e00f,ایرانی,
9002db7e-bab6-41c2-ae59-02f5be650b37,ایرانی,
901a785f-3541-4fb0-8a39-934a40984c33,ایرانی,
90aefbeb-eb32-4dae-9243-2af2d8ba2472,ایرانی,
9132956f-3d45-4c43-8a01-c518d1fd2a96,ایرانی,
91871721-1e3f-4e6e-9b5f-a6a82dfa8aa6,ایرانی,
92f0a5d6-6f49-4a26-be85-45f4603c3f78,ایرانی,
936880ca-3a9a-42f7-b690-5985aef40d86,ایرانی,
936f7e1c-a190-4423-97e3-3d4eee708274,ایرانی,
9374db86-45cb-4f85-9607-334ba3d8f218,ایرانی,
943f89ab-e037-4039-9c07-0426927e551b,ایرانی,
94c5aca7-197f-4fdc-9f2f-ccc58b726aed,ایرانی,
94d06eb4-621d-4233-bd32-ded39f8eb52d,ایرانی,
95187065-e26d-4e9c-9fe0-a2dcb07d520c,ایرانی,
9526086c-f4e9-485c-9863-747e77d369b1,ایرانی,
9569afb5-4bf6-438f-bca4-dd01446322fb,ایرانی,
95abd81a-6643-4bdc-880e-626957764a8f,ایرانی,
95c8d505-a51c-430d-acec-bf3f41e62f2a,ایرانی,
95e4445c-78c4-4d0d-a637-0eddf52cd1fc,ایرانی,
95f18d03-9a27-4ac3-948a-03e215a8ebf3,ایرانی,
9642cc7f-0b12-4124-9172-f0b0e757488b,ایرانی,
97049162-28ac-41db-876d-04fca7c53a11,ایرانی,
97423b5b-5bec-41a3-8552-ef80ad107f67,ایرانی,
97cd0329-f040-4ecf-b766-e6cd4842f5c0,ایرانی,
97e045c8-6468-4dd0-877a-cedd38ce03be,ایرانی,
981d61ae-c6e4-4377-adaf-c2b3aec837f6,ایرانی,
993a429a-88e3-46f1-8656-a9ed75c87af6,ایرانی,
99981808-33b6-4178-b15b-f7637423b444,ایرانی,
99c8aeed-d84e-439c-82ec-2831307ca7ce,ایرانی,
99d7ca98-e12b-43d3-8369-2027744b6413,ایرانی,
99eda3bf-debe-4ca3-a42d-a5582e1ae75e,ایرانی,
99efea0e-d78e-4dc6-b597-1d45fd2c12e2,ایرانی,
9a62b8ee-3405-4305-ac25-7a18df135679,ایرانی,
9a6ad261-e638-4dd4-8d3a-3032b21d16d3,ایرانی,
9a6f0b81-376d-4ac6-8a30-24edb54503a8,ایرانی,
9a74b968-287d-4ea0-813b-4d7ddc0247ae,ایرانی,
9a9e486c-af98-43fe-9f61-f6c50d4217b2,ایرانی,
9ae186cc-18f7-46c1-bd87-bba85e80530e,ایرانی,
9b066f47-6f9c-4a00-9282-ffc99d594fd1,ایرانی,
9b192066-a73a-4d8f-95e6-b5ab4d962013,ایرانی,
9bd7d6f1-6401-4c3b-908f-e6283a9ccf8b,ایرانی,
9c15cee4-1525-40b9-9550-9d1cc02b0c4d,ایرانی,
9c4a521a-387e-4e11-bd2f-9f1f7ca2da18,ایرانی,
9c6847e1-82c6-4096-96f8-06dde12ca8a2,ایرانی,
9cc8e1e9-790c-4ffc-b035-34c788cf4c63,ایرانی,
9cd464f0-268f-4930-ab3c-273e6e7e7133,ایرانی,
9ce26991-6e6e-42eb-b1e0-ee8744635e03,ایرانی,
9d2fb7df-35d0-4266-8922-0ea4494b7acf,ایرانی,
9e0b94ef-f08f-46b0-972b-c9ab780f0841,ایرانی,
9e29b1c6-a665-4e72-aa57-a7765a3af002,ایرانی,
9e734af4-1455-4180-99fb-1ad0d4fc1be5,ایرانی,
9e890ceb-e3f6-4fb2-9673-f2b97a1a9838,ایرانی,
9f24cfad-42f8-486b-a44f-8aa649a30ac4,ایرانی,
a0000006-0006-0006-0006-000000000006,Iranian,250000
a0000007-0007-0007-0007-000000000007,Iranian,180000
a0000008-0008-0008-0008-000000000008,Iranian,200000
a0000009-0009-0009-0009-000000000009,Iranian,220000
a0000010-0010-0010-0010-000000000010,Local Gilan,150000
a02dd0a9-4f30-4e2f-ba58-13204cb41571,ایرانی,
a0442042-5d2e-4088-837c-26f95bcbb42b,ایرانی,
a0dfa644-5c16-46bc-a4d4-d726f0dd9630,ایرانی,
a107889f-d40d-4857-9678-784be62a2021,ایرانی,
a10dd812-442a-4595-a054-930e8fa9345b,ایرانی,
a14d47ba-83c6-49cb-a221-49b5c319696b,ایرانی,
a15796fc-7b3c-4f99-8a30-98b91d625f69,ایرانی,
a20011ce-7604-467f-bfbd-db98f3ace453,ایرانی,
a29c9a5a-95ab-4202-b82f-d14cac33852c,ایرانی,
a2fea1a8-12af-4fe3-bf24-a966cacddf03,ایرانی,
a301613d-f050-412c-bf4a-e1db84f89995,ایرانی,
a3597f21-d285-4441-bea8-1a135522b8b0,ایرانی,
a39d318f-3e90-4dcc-8c3b-4ba22a56e0eb,ایرانی,
a3b3b1a6-bc71-40cf-b65b-f466e0b3a8db,ایرانی,
a3d74360-62c8-4011-b9cb-b7063407c8ef,ایرانی,
a558fab2-96e4-4c11-820d-87d84f5affd7,ایرانی,
a5a05138-cacd-47c2-a0ab-d65a91f9e857,ایرانی,
a5fbcb7c-68a4-45f1-a711-c5d41a8c2b59,ایرانی,
a6137116-7a42-4d72-9f87-d20e43b9d3de,ایرانی,
a656d9cc-31c2-446a-9666-5746e4ee74a8,ایرانی,
a6d296ab-967e-40ff-818e-dd2ed28f073c,ایرانی,
a71e4896-a311-477a-b787-b3d9a253aa17,ایرانی,
a73795ff-893f-4b2b-aaba-633d53068dce,ایرانی,
a76f55fd-ce7f-4071-9a71-ca3f91f8e743,ایرانی,
a7744675-05a0-4ea0-9f17-2ee1a8f4d682,ایرانی,
a79a65a3-5684-4ceb-a4e9-dbd9443f53bb,ایرانی,
a83c5527-8bad-4b6b-baf0-c9deb59d1967,ایرانی,
a8660774-a436-4075-898f-83cbf0702652,ایرانی,
a868b86b-0f8a-4c40-aa9e-22cb207d43f4,ایرانی,
a8de1131-171d-4c71-9dd9-64914a55c4c7,ایرانی,
a8f77fe0-6c5d-4cc5-8e35-492cc3747214,ایرانی,
a92fab33-b1a5-420d-96d6-9632dc4dcb36,ایرانی,
a946d355-0ff2-42f0-ade9-4cb6a12ec659,ایرانی,
a94f9081-b7f6-455f-b528-d396a07e9820,ایرانی,
a99fe189-183d-458a-8b50-64cf305e018f,ایرانی,
a9b53383-4b50-4585-af9e-1387434321d5,ایرانی,
a9d12e87-9f4e-4bf7-882b-d6b6bb5d0bff,ایرانی,
aa28abe2-ae74-4eb2-826b-3d1810c6b311,ایرانی,
aa459561-44f0-4c57-8c68-bca616503024,ایرانی,
aa52316d-0cca-4c8b-83b0-720da37da843,ایرانی,
aa69f159-be5d-40f4-b413-04df3569f726,ایرانی,
aa705453-f383-4650-812a-f27dd4b1af28,ایرانی,
ac412bb4-a09a-4874-b416-9940f997d811,ایرانی,
ac436c41-32dd-4d31-9a94-c71c97ef4c78,ایرانی,
ac80a9db-86e2-4b9d-a6a8-6fd60b06d5a6,ایرانی,
acdcda4c-3dfa-42e1-bc48-d8a82bca6c66,ایرانی,
ad2f0b11-5d58-4eb1-9e2e-65c8769f0b0e,ایرانی,
adda37a6-a0ef-49ba-b2c1-89cc3364cd86,ایرانی,
af83bdb8-abcb-4505-94b9-3e2cf1f29bfc,ایرانی,
afc78484-19af-4122-94e5-c09f960bf837,ایرانی,
afd2454c-e5fd-4711-bf9e-09a8f0158d88,ایرانی,
afec6ae1-312e-4e23-adf0-cf81585d487e,ایرانی,
aff13fcc-e201-4bf8-906a-099741adbd46,ایرانی,
b0aff560-e9e3-4dd2-9157-cd6d6d768b04,ایرانی,
b0b529f9-5f85-4b47-8530-79c3901d2fb2,ایرانی,
b110698c-52f8-4d2d-b0f0-98a126c6a8de,ایرانی,
b19f65c9-ef3d-481b-9221-4cae5e8440f7,ایرانی,
b1d49a36-fd45-4700-b303-56a5143deabb,ایرانی,
b2126404-d619-4939-b381-7a04e80ce07a,ایرانی,
b21959aa-3b64-4119-8362-23dd87303e16,ایرانی,
b22ec79c-59e9-4159-a891-4036a2f99128,ایرانی,
b245c1e6-ae9e-4c21-9808-f744089b6f57,ایرانی,
b274bf00-b3b4-462a-b290-2a0e5d30e371,ایرانی,
b2c91db8-74ff-4bc1-9c21-4d6ac91782aa,ایرانی,
b34b10d9-590f-45e2-b3a4-8ad6ee2fd5c8,ایرانی,
b390f88c-9d63-405d-8c66-820abd9024b1,ایرانی,
b48778ab-b806-4783-a7b5-cb029c67ad01,ایرانی,
b52cbffd-4c41-41e6-9241-80c43ec5c2f8,ایرانی,
b53313e9-d4e3-40d8-96cc-9b52762130eb,ایرانی,
b553254b-bcf2-4ad7-94e8-1a7159dfea3f,ایرانی,
b5b868c2-18f9-4039-b5cb-e6a996b344d1,ایرانی,
b5e7079b-e440-4882-bc76-f58e1c8f6982,ایرانی,
b65b9e63-5e05-4aae-95b9-aabf91d44251,ایرانی,
b6f1b5ad-0891-4700-a0f4-b8e303997de9,ایرانی,
b7002549-366b-4071-bfed-72811076bb62,ایرانی,
b741662a-c58b-48a6-81aa-21733192645b,ایرانی,
b74d77c6-35ac-44d6-a6a7-e916430b2dc2,ایرانی,
b772c670-0f80-4c30-9ec9-526ff3725256,ایرانی,
b7de3044-7774-4fbf-bdca-6863e0acab09,ایرانی,
b80e0fd2-82a2-4f62-aa35-9320f4d819be,ایرانی,
b88311ce-d713-4fb7-89ba-098cbff2d829,ایرانی,
b950882b-2322-4acc-8fe4-c8398ba06806,ایرانی,
b9695641-ec21-4fe8-9c26-64740afbe804,ایرانی,
b97c2157-1d2c-4b4d-8f62-25604a3bf1ac,ایرانی,
b990734d-dc27-43ca-a6bd-69197800c099,ایرانی,
b9be1907-f861-486f-a80f-1ecfe18d85d0,ایرانی,
b9c69ab9-7a61-47f0-a963-ebb497f5da22,ایرانی,
b9d03e74-2235-4104-9aed-340578935bfb,ایرانی,
badd48c3-e611-42f7-be13-8e8eed58980e,ایرانی,
bb200793-5b03-4af8-99df-342fedcb20e7,ایرانی,
bb3e91b4-866f-48d8-b4f4-a786af697e3a,ایرانی,
bb7f3ff6-d982-41f8-9287-ca454331db36,ایرانی,
bbaf15b5-fb1e-4dc3-93da-6b84e42a63ab,ایرانی,
bbd76673-b9e4-45d5-8844-d96ddc05f69a,ایرانی,
bc64eba4-1851-4a18-9155-f27c12cad55b,ایرانی,
bc7c1551-8fa8-4b32-94d3-d8308bce59c7,ایرانی,
bc8eaf20-37ec-4362-bbe9-3a378f30ec44,ایرانی,
bd829649-1098-48bd-8fb4-8efec816304d,ایرانی,
bdbcab7c-9f0b-46fd-906c-71b90bfef5f0,ایرانی,
bddcd1cf-e45c-4da0-808e-b775874ee16a,ایرانی,
bde5aa1a-9d8f-458e-a920-f4bf70119144,ایرانی,
be8a070c-4e5b-4218-8aa6-ac81c06ae170,ایرانی,
be9d0248-641c-4503-b206-264fc38f8c2e,ایرانی,
beb9c2ec-b46c-4aa1-8b16-5ecd726500ea,ایرانی,
bec7c905-77bb-403b-b1ab-0aa34f828762,ایرانی,
bf01228f-d915-43ad-b2d0-0f744bda779f,ایرانی,
bf6342a0-e26f-4871-916e-722ed896d932,ایرانی,
c07800fc-0aea-4bc6-b6c5-898739293d04,ایرانی,
c0c95a09-39ce-49a0-8666-6091698f6f16,ایرانی,
c0e2a3bd-46ca-49cc-9a8b-f2e22890a2b5,ایرانی,
c0f51273-2b31-4ab2-bf41-a0f4ae5bad5c,ایرانی,
c1b2582c-f493-4de6-bd35-b59b9e39d599,ایرانی,
c25c1503-0179-4e27-acba-baf1ccce5632,ایرانی,
c265910f-b413-48b7-827b-640f7d45217e,ایرانی,
c2a2c3bc-556f-4f41-a586-96ceaee1dbb5,ایرانی,
c2ea78eb-e58d-4e61-88bf-06e0cda32cb2,ایرانی,
c33a6e21-a4d5-4b3d-905d-b865ebebba5e,ایرانی,
c390272a-4ddf-406a-aae8-1792db13ce1d,ایرانی,
c3972798-ce31-4c13-bf13-8afd7b9e9c1c,ایرانی,
c3e83b84-481f-41c5-978a-2cabed2f0cfc,ایرانی,
c3ec31f2-9801-4548-b849-68bef8b8116e,ایرانی,
c4a701d8-df05-4b44-b99b-8f58d271a141,ایرانی,
c4add88f-6386-4612-beeb-b076d8daceae,ایرانی,
c4bad40d-8c1b-49af-96f4-e92e596e06de,ایرانی,
c544659c-f4f6-4d0e-bc58-a623f0676f03,ایرانی,
c56217fc-71a6-479a-be80-28bb6747f018,ایرانی,
c5a1c735-e82d-4e4f-81aa-5fd57e4bd691,ایرانی,
c5bf6042-0b40-46d0-9884-541d3e518d9f,ایرانی,
c5e9c3f9-3a24-4337-9eb2-3bde9e9fe515,ایرانی,
c65bbb69-5851-4d21-a5f5-7b523837c8cc,ایرانی,
c682a7d3-a855-4ff1-961b-046556b0af0f,ایرانی,
c6e15c3b-9f8c-4f4a-adf0-5eb1611abc4b,ایرانی,
c7410f86-955f-4d10-b22f-8b764343e7bd,ایرانی,
c7547a13-6260-4b3a-b61b-cc7e7e712db3,ایرانی,
c75ca14e-8779-4668-bd8b-1ef9dec41d15,ایرانی,
c792511b-d314-46c2-900c-e8ba79e5f85e,ایرانی,
c7e47dba-cfc4-48cc-a804-7a73d9287c26,ایرانی,
c81e316a-e48e-4f9b-8a91-63498dce18b8,ایرانی,
c8355c6d-fadf-414a-ab3a-68e2e489a342,ایرانی,
c84168f3-7440-43f7-9356-ecd771dbea6a,ایرانی,
c8423d5d-3150-470b-9b33-41b37f88f033,ایرانی,
c8536d11-974e-4ea5-b0fe-380f63e4bc34,ایرانی,
c89b6fcc-f702-4760-8636-ca8a5676a85f,ایرانی,
c8c80925-d94b-46b8-b3d6-60aa59f0f144,ایرانی,
c971520e-9f37-4dd3-a442-234f0a492eee,ایرانی,
c972abc8-ceb3-4c4f-a9be-f21cf2fd1a07,ایرانی,
c9bd9ed1-200c-40dd-aa07-94beb1164c4f,ایرانی,
c9deac1a-55a3-461e-9c7b-a2809d499148,ایرانی,
ca0cf9b6-ab25-406c-aa88-5c0c28096847,ایرانی,
ca663289-151f-4b9e-a463-3598f75b0217,ایرانی,
caed2f69-40c6-4a99-8312-6f51ead37d7d,ایرانی,
cb0eb65d-0b4e-48f9-996e-c55a25f01411,ایرانی,
cb2bec71-d630-4da4-a88d-d13d819ebb08,ایرانی,
cba9899b-ba8c-4a03-89fa-03e63d8f36e7,ایرانی,
cbd51b03-3454-42ac-8826-411cc7786037,ایرانی,
cbf9a0b0-76f6-4c8e-8224-1fd5f99e45b3,ایرانی,
cc1b0f44-0424-4364-831a-34eb6d89b597,ایرانی,
cc3cf19c-6d16-4c02-bee0-2c4e1225c45b,ایرانی,
cc66ccb1-5281-493d-90ea-f137b9ab0e5c,ایرانی,
cccc4015-f2ab-4b0d-892e-447ece40508c,ایرانی,
cd0b921a-0d1c-42c7-8a0f-dd8859009caa,ایرانی,
cd0c0a9a-a94e-4c2d-9b62-6d0ba6521758,ایرانی,
cd1d29c4-a6af-4664-9760-fd4f5ae8ecf1,ایرانی,
cd278322-07f8-4b98-ba33-8314ff6f1cb9,ایرانی,
cda5085a-ad01-4ef1-b016-20674bce5c7e,ایرانی,
ce12cd5b-2cb3-428b-bb34-e7a8e2eb3b2c,ایرانی,
ce24e663-beb7-4ac4-91c4-56bc3e9908f3,ایرانی,
ce5ce61c-daaa-4416-be00-4cae8c7de296,ایرانی,
ce810594-6017-4cd3-ba2c-28edcd3295c5,ایرانی,
ceaab204-434f-413f-8e4b-75e3259d0acd,ایرانی,
cf6d5e9d-2228-481d-a23a-d3df57ab62dd,ایرانی,
cf77bd7c-61b6-4995-b39f-a6d41a3c0208,ایرانی,
cf7d1d06-6582-4b88-bcba-e966fe00debf,ایرانی,
cfe84f7f-12e1-40ff-92fc-e93616f077d4,ایرانی,
d0144702-c073-4c55-9cda-48d72eb9c736,ایرانی,
d03948cb-0737-44cb-b7e3-7724ce6c20dc,ایرانی,
d0c6b63d-e7cc-406a-b17d-3f0898873eb3,ایرانی,
d0cf8956-cb1f-48f9-b5c3-49d297d45cf1,ایرانی,
d11a9546-ada5-46c0-b13d-3ff252b490ed,ایرانی,
d154121d-74c8-4b51-8ecc-d193f3d73ccc,ایرانی,
d17dd43a-9c79-43e6-9bc8-ec1a1e491c93,ایرانی,
d19e13b7-37cb-4944-9fa2-0b4addd100cc,ایرانی,
d20711aa-d2af-4135-ae22-f83c3c4e8e50,ایرانی,
d20bb914-90c4-471a-b5e2-d8e9e61f735c,ایرانی,
d20e1519-932e-43f6-a0c1-158817b522e8,ایرانی,
d2253f52-5d6a-4995-80c4-bc78dcecf95f,ایرانی,
d243f90d-4342-49a6-a3ec-f02f3705849a,ایرانی,
d2474b46-2e4a-4b03-83d8-6248793aa12d,ایرانی,
d27210cb-ffa9-4353-8568-249e91bffb0e,ایرانی,
d2f6c33b-288b-45c9-ab62-1d4826f3c460,ایرانی,
d3106906-1682-491c-8747-9f490e38616b,ایرانی,
d35baa6f-bb69-4ba5-bdc1-7601e92f15bc,ایرانی,
d39d8a38-54bb-4f80-9b15-b8b1cb941a39,ایرانی,
d3a017f7-9dd1-456b-b0d2-4f48fd67e733,ایرانی,
d49de313-77cd-42f0-9e8f-a414dbbaaa11,ایرانی,
d4df69ef-2c2d-4c62-ab5e-6de492964d83,ایرانی,
d4ed9f02-8f55-4c15-a705-f0c9658d6ca2,ایرانی,
d51a0550-b195-43cd-984d-10ab24b160da,ایرانی,
d52c4b7e-1392-48a6-bd94-a9fbc39aede0,ایرانی,
d5a2a655-32ed-4a0e-b06c-ef935bedb1cb,ایرانی,
d5a35cbc-b85c-40ff-92bd-67c0ee91bcb0,ایرانی,
d5de9d07-6874-411e-bf37-9e826d9a22b0,ایرانی,
d5f16c20-cfb6-4c1d-81d3-a300519afbd0,ایرانی,
d6031fef-b36c-48bb-9a5f-58d6e16e2e07,ایرانی,
d62983e6-a16e-4574-8048-a9fe01d94687,ایرانی,
d69e2f87-7910-49bd-a53f-2e62176d6600,ایرانی,
d6e435ed-6c5a-4f31-ada2-493b9fabb385,ایرانی,
d6fc4921-854d-4430-8529-1063ede49bf6,ایرانی,
d6fd1563-801b-498b-84c4-59e7d7df8a80,ایرانی,
d83c8928-aa66-4b83-8925-60808860c73c,ایرانی,
d88cd91c-9424-4d97-850f-5b981705591d,ایرانی,
d8aff1e2-4fbb-473e-93de-8ecf8d6d9332,ایرانی,
d8b5d361-cf00-4ae3-addb-240dea74ba8f,ایرانی,
d8b93ce6-c2cc-4300-9957-5799feeebc3f,ایرانی,
d9286849-b3e8-46f1-bd48-c0ca4cc316e0,ایرانی,
d9376f18-2f26-45cb-9992-5f2e45971c3e,ایرانی,
d9a2e7ff-c37b-4acc-9d77-750bb154f86b,ایرانی,
d9ab33d1-f81a-4e88-bf22-56491a131a33,ایرانی,
db36724c-0f86-428f-aba0-6784441500d7,ایرانی,
db4c9b8f-4742-4a6d-a4cf-968ef3f0bc1c,ایرانی,
db7226e7-a3e1-4827-8712-d30040b80d82,ایرانی,
dba57f15-0da2-429f-b9ab-095859bd0676,ایرانی,
dbc3009a-dbbd-48e5-8b2f-505bb3ce1cea,ایرانی,
dbe7088c-2496-41f1-a6dc-2c77398c4296,ایرانی,
dc04ad4a-6dd6-4f8d-ace8-09a06fdb6b57,ایرانی,
dc802e1d-741b-4caa-b41e-666331263e44,ایرانی,
dd161e13-a523-476f-aba4-73916e36ab19,ایرانی,
dd323a17-3864-4467-8e25-0aeaca47ec60,ایرانی,
dd327cab-a818-4e2a-a2b7-53ca38354c63,ایرانی,
dd5941d1-d5f8-4d67-bcf4-278d4dd67bf3,ایرانی,
dddc1f50-55df-4152-a52b-dafe92f1c06d,ایرانی,
de18b218-aabb-4760-8d31-aaab1d6c269b,ایرانی,
de2040b3-4cd7-483d-b721-9c78b9ead0bc,ایرانی,
de92dfc2-a023-4c27-b6c2-a7dbda857428,ایرانی,
decb2981-34ab-4e25-a463-dc629be2ac14,ایرانی,
ded58a02-4a46-4ceb-b19b-519e2d5df0fd,ایرانی,
dee6c406-000e-4ad1-81b7-e3d203b2d87d,ایرانی,
df0c3978-8093-439d-a785-b5c88b2ff642,ایرانی,
df4e795d-de12-4362-9bdc-0cd9c4af2dd3,ایرانی,
df64fa32-bea1-4682-ab11-9eec1b523e7f,ایرانی,
df7010ac-a57a-4fa8-b0b4-b4ab26216a29,ایرانی,
df8aa099-7ef7-4db5-85ab-9604021b9ce1,ایرانی,
df9a8483-42f0-472f-917e-a5b15967b312,ایرانی,
dfb7f832-b5ca-40fe-ad6a-7d27def8ee82,ایرانی,
dfc298f1-bf3a-4762-a4fb-8c26c75d2cd7,ایرانی,
dfc52de8-de87-4f9d-902b-8c9996fb7731,ایرانی,
e000fd62-81ae-4c57-afb2-9c41bac8e2c1,ایرانی,
e022d1aa-b43c-4beb-87b4-f0c4576ff471,ایرانی,
e08a1431-62cc-492d-a492-dbdf403cde97,ایرانی,
e0ad5012-0335-49d0-bad0-52c3a1744721,ایرانی,
