village_id,name_fa,name_en,city_id,latitude,longitude
4068,کچولی,کچولی,114,36.432347,61.1032066
4069,آصف آباد,آصف آباد,114,36.4408419,61.1473759
4070,قلعه قصاب,قلعه قصاب,114,36.4066637,61.1455848
4071,قوش سربوزی,قوش سربوزی,114,36.3860083,61.13261
4072,دولت آباد,دولت آباد,114,36.3577834,61.1427551
4073,یازتپه,یازتپه,114,36.6056977,61.0317499
4074,تام مختار,تام مختار,114,36.5812271,61.0768944
4075,تام رسول,تام رسول,114,36.5823218,61.0152592
4076,کندکلی,کندکلی,114,36.5731484,61.0537598
4077,ابراهیم آباد,ابراهیم آباد,114,36.5406131,61.1075506
4078,نو بنیاد,نو بنیاد,114,36.3952416,60.8777483
4079,گنبدلی,Gonbadli,114,36.385999,60.8597949
4080,کلاته الله نظر,کلاته الله نظر,114,36.4048253,60.8273167
4081,کلاته حاجی مدد,کلاته حاجی مدد,114,36.1341712,60.9415338
4082,کلاته خداداد,کلاته خداداد,114,36.1220381,60.9153159
4083,حسن آباد,حسن آباد,114,36.2227617,60.8572253
4084,گلزار,گلزار,114,36.2086744,60.9168271
4085,دق بهلول,دق بهلول,114,36.3295412,60.8104257
4086,آق دربند بالا,آق دربند بالا,114,36.0191665,60.8125596
4087,قره قیطان,قره قیطان,114,36.0192684,60.7626021
4088,آق دربند پایین,آق دربند پایین,114,36.0211759,60.8160763
4089,چشمه شور,چشمه شور,114,36.5237998,60.5911049
4090,بغبغو,بغبغو,114,36.0577212,60.5695156
4091,پل گزی,Pol Gazi,114,36.0211221,60.6954915
4092,یکه باغ,یکه باغ,114,35.8526517,60.7071967
4093,نعتو,نعتو,114,35.8754905,60.6857013
4094,گور خوار,گور خوار,250,35.8239689,60.7400487
4095,قلعه سنگی رحمت آباد,قلعه سنگی رحمت آباد,114,36.0815099,60.4975583
4096,بازرگان,بازرگان,617,28.6690535,55.2360454
4097,گیس,گیس,303,28.3749982,55.4740579
4098,چاه سرخ,چاه سرخ,303,28.3925548,55.5257923
4099,داراب,Darab,699,37.8695675,47.254714
4100,قره تپه,Qareh Tappeh,475,37.0162497,46.1172365
4101,یزدآباد,یزدآباد,522,33.937492,51.4178853
4102,ابراهیم آباد,ابراهیم آباد,475,36.8919395,46.1982903
4103,حسین آباد قلعه,حسین آباد قلعه,475,36.902688,46.1866236
4104,قشلاق نوروزلو,قشلاق نوروزلو,475,36.911478,46.2068487
4105,گوگ جلو,Gug Jalu,396,36.8644291,46.2775422
4106,قازان لو,Qazanlu,396,36.7932536,46.3852307
4107,حاجی آباد,Hajjiabad,396,36.7559793,46.4264998
4108,ینگی ارخ,ینگی ارخ,396,36.7569784,46.4546035
4109,نوروزآباد,نوروزآباد,396,36.7487747,46.45522
4110,چیچکلو,چیچکلو,396,36.7463687,46.4775649
4111,عباس بلاغی,Abbas Bolaghi,396,36.7472717,46.4950376
4112,ینگی آباد,Yengiabad,396,36.7348783,46.4916561
4113,قره قویونلو,قره قویونلو,396,36.8169981,46.3969379
4114,مرغوب,Marghub,58,33.0794795,57.5587675
4115,عرب آباد,Arababad,58,33.0360523,57.6797045
4116,دهنو,Deh Now,58,33.0237087,57.6825783
4117,زنوغان,Zanughan,58,32.9885105,57.6677999
4118,قلعه عباس آباد,قلعه عباس آباد,225,34.2871074,49.2400697
4119,مالواجرد,Malvajerd,219,32.0761241,52.5790488
4120,دستجرد,Dastjerd,219,32.1679167,52.6281515
4121,پیکان,پیکان,214,32.2580448,52.1757551
4122,حیدرآباد,حیدرآباد,214,32.2727851,52.3028934
4123,سهران,Sohran,217,32.4242446,52.5564315
4124,قورتان,Ghurtan,217,32.4531826,52.5581296
4125,کبریت,Kebrit,217,32.504864,52.5765366
4126,هاشم آباد,هاشم آباد,215,32.5176458,52.5245204
4127,چناره لطیف,چناره لطیف,432,34.6641723,45.8837354
4128,درونه,Doruneh,545,35.1781834,57.4163529
4129,رشم,Rashm,294,35.2802563,54.4897085
4130,علیان,علیان,294,35.9074629,54.2818691
4131,حسن آباد,حسن آباد,294,35.9181058,54.3278213
4132,فرات,فرات,294,35.9253676,54.3129488
4133,صلح آباد,صلح آباد,294,35.9282735,54.293495
4134,قاسم آباد,قاسم آباد,294,35.9330166,54.3178441
4135,خورزان,خورزان,294,35.945056,54.3422815
4136,مزرعه اسلام صداقت,مزرعه اسلام صداقت,37,28.955775,54.8755222
4137,شط بادام,شط بادام,37,29.0355401,54.7692759
4138,تلمبه عباس آباد,تلمبه عباس آباد,37,28.9273875,54.9549106
4139,گازار,Gazar,255,33.3046296,59.4137431
4140,حسین آباد شیبانی,حسین آباد شیبانی,92,32.5471458,59.0350718
4141,شارلق,Sharlavuk,270,37.8867927,55.8914868
4142,قربان پیکار,قربان پیکار,270,37.8856251,55.8554153
4143,شورجه بالا,شورجه بالا,270,37.8814127,55.8268753
4144,قره آقاچلی,قره آقاچلی,270,37.8779576,55.8087857
4145,ساری قمیش,Sariqamish,270,37.8679819,55.7903436
4146,خوجه گلدی,خوجه گلدی,270,37.867412,55.7715027
4147,همت آباد بالا,همت آباد بالا,270,37.9011657,55.711116
4148,قره گل کله,قره گل کله,270,37.9196004,55.6528798
4149,قره گل شرقی,East Qaragol,270,37.9206613,55.6362314
4150,قره گل تخته وسط,قره گل تخته وسط,270,37.9231904,55.6143064
4151,عبدالسید,عبدالسید,653,31.1633675,49.1411743
4152,چمبه,چمبه,116,31.180442,49.1825952
4153,عین الزمان,عین الزمان,116,31.0627292,49.2242329
4154,ابویرو,ابویرو,116,30.9672014,49.1474021
4155,عویفی,عویفی,116,30.9803828,49.1024206
4156,شمه,شمه,116,30.9960441,49.1280193
4157,حمیره,حمیره,116,31.017995,49.1926824
4158,حمیدان,حمیدان,116,31.119533,49.1799613
4159,سودان,سودان,116,31.0847045,49.275738
4160,ذیل,ذیل,127,30.8019316,48.647108
4161,گرمه,گرمه,127,30.787112,48.6423343
4162,ابوعرابید,ابوعرابید,127,30.7689069,48.6232585
4163,منصوره علیا,منصوره علیا,653,30.8144546,48.8930243
4164,شریف آباد,شریف آباد,653,31.1887042,48.6395287
4165,بایجق تاتارقره سو,Tatar Bayjeq,264,37.165,55.17
4166,خطایی,Khatai,475,36.8564056,46.039004
4167,قره گل,قره گل,475,36.8557533,46.0858569
4168,قره قشلاق,Qareh Qeshlaq,19,37.2310397,45.9732244
4169,کندسکو,Kondeskuh,519,37.3076284,55.7672973
4170,احمدآباد,Ahmadabad,247,35.8425277,59.6078101
4171,بژگانی,Bozghani,247,35.7977833,59.5945738
4172,چرم,Cheram,247,35.8489706,59.59519
4173,حکیم آباد,Hakimabad,247,35.9025375,59.6986508
4174,حصار سرخ,Hesar-e Sorkh,247,35.882793,59.6457353
4175,جمران,Jemran,247,35.8363648,59.55789
4176,کاریزمه,Karizmeh,247,35.9106394,59.6532415
4177,ماه کاریز,Mah Kariz,247,35.8309376,59.5629172
4178,موسی آباد,Musaabad,247,35.9229571,59.7088487
4179,بابا یادگار,Baba Yadegar,515,34.5449102,45.9703488
4180,فشتم,Foshtom,479,37.2795825,49.8691223
4181,اوجغاز,Ojghaz,351,38.017775,48.118431
4182,روشنق,Rowshanaq,81,38.1195979,48.1876077
4183,روستای بنه,Beneh,239,39.0799531,47.9891604
4184,کلو کند,Kalu Kand,520,37.2144444,55.3552778
4185,مشکین,Meshkin,359,37.0177674,48.3780112
4186,پروچ,Paruoch,521,37.5894948,48.373161
4187,بیلیل,Bilil,322,37.5895268,48.5248329
4188,زاویه سادات,Zaviyeh-ye Sadat,322,37.5753295,48.5284399
4189,طولش,Tulesh,322,37.5478812,48.5445705
4190,ابه سبزواری ها,Abeh-ye Sabzvariha,264,37.1232176,55.1471017
4191,ابه گلها,Abeh-ye Golha,264,37.1185368,55.1385201
4192,قورچای,Qurchay,554,37.1297101,55.1008033
4193,عطابهلکه,Ata Behlakeh,264,37.1716667,55.1158333
4194,آغمیون,Aghmiyun,419,37.9733387,47.6511509
4195,سهزاب,Sahzab,419,37.9925686,47.6585324
4196,لمبر,Lomber,346,38.5509545,47.89215
4197,صومعه,Sowmaeh,10,38.2895637,48.2326289
4198,سلطان آباد,Soltanabad,10,38.2975065,48.3533629
4199,گیلانده,Gilan Deh,10,38.3123116,48.3668956
4200,نوجه ده,Nowjeh Deh,353,38.354197,48.4213399
4201,سلوط,Solut,353,38.4053414,48.4370341
4202,جاجا,Jājā,85,32.7340873,51.0918225
4203,نارلی داغ,Narlidagh,530,37.7401252,55.2807752
4204,گیسور,geysur,413,34.2664737,59.2612973
4205,گامیشلی نزار,گامیشلی نزار,698,36.9114342,54.2703392
4206,خواجه لر,Hojalar,698,36.9497264,54.2091959
4207,جهان بینی,جهان بینی,265,36.9592368,54.731122
4208,بلوچ آباد,بلوچ آباد,689,37.0674452,54.891909
4209,شوردگش,شوردگش,266,37.6119752,54.8327322
4210,آب پران,Ab Paran,50,37.2508333,55.4888889
4211,سرچشمه,Sar Cheshmeh,530,37.2799773,55.4589415
4212,محمودآباد,Mahmudabad,530,37.2827851,55.44668
4213,کریم آباد,Karimabad,530,37.2899688,55.4536406
4214,حسین آباد آخوندی,Hoseynabad,530,37.2917771,55.45686
4215,تلوستان,Talustan,530,37.2872222,55.47
4216,خمبرآباد,Khambarabad,530,37.2956643,55.4577248
4217,حسین آباد قربانی,Hoseynabad-e Qorbani,530,37.3186111,55.4525
4218,حیدرآباد کسرایی,Heydarabad-e Kasrai,530,37.3234093,55.4352369
4219,ترنگ تپه,Tarang Tappeh,530,37.325,55.4658333
4220,عرب بوران,Arab Buran,530,37.3277778,55.4158333
4221,محمدآباد,Mohammadabad,530,37.3222222,55.3763889
4222,میرزا پانک,Mirza Panak,530,37.2908333,55.4113889
4223,اسماعیل آباد,Esmailabad,530,37.287977,55.3836337
4224,کروک چوتور,کروک چوتور,519,37.5273114,55.6673611
4225,ازدارتپه,Azdar Tappeh,51,37.0909631,55.1908864
4226,خاندوز سادات,Khan Duz-e Sadat,51,37.0658333,55.1972222
4227,کوه میان,Kuh Mian,101,37.0319444,55.2016667
4228,فاضل آباد,Fazelabad,51,37.0591667,55.2055556
4229,سر کهریزا,Sar Kahriza,51,37.0769444,55.2133333
4230,مرزبن,Marzbon,263,37.0619444,55.2305556
4231,سیدآباد,Seyyedabad,263,37.1158333,55.2508333
4232,نیلی,Nili,263,37.1188889,55.2602778
4233,محمدعلی آباد,Mohammad Aliabad,538,36.9102778,55.4669444
4234,مهدی آباد,Mehdiabad,263,36.9402778,55.3902778
4235,رحیم آباد,Rahimabad,263,36.9830556,55.3491667
4236,نرگس چال,Narges Chal,263,36.9577778,55.3041667
4237,گیلان تپه,Gilan Tappeh,530,37.3384343,55.489143
4238,قنات حاجی تاجی,Qanat-e Hajji Taji,530,37.325275,55.4952479
4239,پتکی,Pataki,530,37.3031691,55.5289283
4240,پاسنگ پایین,Pasang-e Pain,530,37.3077778,55.5136111
4241,چقر بش قارداش,Chaqar Besh Qardash,519,37.3252778,55.5497222
4242,آجن شیرملی,Ajan Shir Melli,519,37.3497222,55.5461111
4243,اجن قره خوجه,Ajan Qarah Khvajeh,519,37.3558333,55.5447222
4244,منجلو,Manjalu,519,37.3294444,55.6058333
4245,سفیدچشمه,سفیدچشمه,269,36.9968662,55.0655814
4246,قزلجه آق امام,Qezeljeh-ye Aq Emam,264,37.1333333,55.2052778
4247,ارازتقان,Araz Taqan,264,37.1169444,55.1641667
4248,شاتلق بای زیتونلی,Satleq Bay-ye Zeytunli,264,37.1500808,55.1291858
4249,مومن آباد,مومن آباد,408,36.4585935,60.285684
4250,متروکه کال پرنده,متروکه کال پرنده,408,36.4748132,60.2649741
4251,نظر چاقلی,Nazar Chaqli,264,37.145,55.1197222
4252,پشمک توقتمش,Pashmak-e Towq Tamish,264,37.1644444,55.1963889
4253,احمدآباد,Ahmadabad,264,37.1475593,55.1886277
4254,ممی آقچلی,Mami Aqcheli,264,37.1355722,55.1810981
4255,مبارک آباد,Mobarakabad,520,37.1475,55.3119444
4256,قره چشمه,Qarah Cheshmeh,264,37.1561111,55.2611111
4257,حسن خان,Hasan Khan,520,37.2255556,55.3413889
4258,کویت محله,Koveyt Mahalleh,50,37.2455556,55.36
4259,بازگیر,Baz Gir,50,37.2513889,55.3538889
4260,گوگول,Guggol,50,37.2452778,55.3741667
4261,طول آرام,Tul Aram,50,37.1816667,55.4622222
4262,زنگلاب,Zangalab,50,37.1884632,55.4508309
4263,حیدرآباد محمدشیر,Heydarabad-e Mohammad Shir,530,37.3311925,55.4445972
4264,واشقان,واشقان,225,34.66441,49.8187308
4265,قرمزچشمه,قرمزچشمه,225,34.6937691,49.7957728
4266,خسروان علیا,خسروان علیا,225,34.6549783,49.7671774
4267,درمنک,درمنک,225,34.6012739,49.7647512
4268,نوده حاجی نبی,نوده حاجی نبی,225,34.5678528,49.7516694
4269,خسروان سفلی,خسروان سفلی,225,34.6371168,49.7387187
4270,فشک,فشک,225,34.6724379,49.7412719
4271,ایر,ایر,225,34.7042072,49.7427571
4272,چاقر,چاقر,225,34.7008466,49.7118451
4273,ارتگل,ارتگل,225,34.7298066,49.7255303
4274,کلا,کلا,225,34.7621664,49.7249397
4275,آرزومند,آرزومند,225,34.7594998,49.6579155
4276,کوک سیگرد,کوک سیگرد,225,34.8051811,49.6650434
4277,هفتان علیا,هفتان علیا,225,34.8065153,49.6898384
4278,محمدآباد,محمدآباد,673,34.8214987,49.7141572
4279,قزلقاش,قزلقاش,673,34.8627875,49.6718427
4280,کهلوعلیا,کهلوعلیا,673,35.0280695,49.7096618
4281,شولک,شولک,673,34.9679104,49.7990652
4282,زرجین,زرجین,673,34.9293792,49.8777344
4283,دربر,دربر,673,34.8974607,49.8710611
4284,کریان,کریان,673,34.8173951,49.8714589
4285,نوبهار,نوبهار,673,34.7977238,49.8338002
4286,جفتان,جفتان,673,34.8360037,49.7516776
4287,باغچه غاز,باغچه غاز,673,35.0821968,49.6345294
4288,وسمق,وسمق,673,34.9120674,49.5831917
4289,کوره,کوره,673,34.9142178,49.5906914
4290,قره جاقیه,قره جاقیه,673,34.9356463,49.5788575
4291,گزاوند,گزاوند,673,35.00982,49.6601499
4292,آقچه قلعه,آقچه قلعه,673,34.9964531,49.4944506
4293,هیزج,هیزج,456,34.9287612,49.1427392
4294,احمدآباد,احمدآباد,456,34.9248096,49.0767587
4295,امیرآبادکرد,امیرآبادکرد,456,34.9760778,49.0915645
4296,قزل حصار,قزل حصار,455,35.0252845,49.1239591
4297,خماجین,خماجین,455,35.0482035,49.1608513
4298,قزل آباد,قزل آباد,455,35.0908914,49.1259634
4299,زرق,زرق,455,35.0714562,49.1696521
4300,طمچی,طمچی,456,34.9858782,49.2056282
4301,قلعه جوق,قلعه جوق,456,34.9597528,49.2526482
4302,راستگویان,راستگویان,456,34.9165995,49.2206356
4303,امامزاده پیرنهان,Emamzadeh Pir Nahan,455,35.010173,49.0414477
4304,رزج,رزج,456,34.8946988,49.1471646
4305,بویاقچی,Buyaqchi,456,34.8478012,49.0891279
4306,جیهون آباد,Jeyhunabad,456,34.9685943,48.9918496
4307,برکت آباد,برکت آباد,456,34.7707135,48.9244561
4308,امره,امره,225,34.8107184,49.290385
4309,چهرقان,چهرقان,225,34.8461831,49.2576827
4310,مرق,مرق,673,34.9544689,49.9575199
4311,مرق کان,مرق کان,673,34.9553306,49.9892558
4312,کندج,کندج,673,34.8692158,50.0464502
4313,خانک,خانک,673,34.8540971,50.0578159
4314,سرآبادان,سرآبادان,225,34.739029,50.109569
4315,دیزج,دیزج,673,34.8313446,50.1135165
4316,وایمند,وایمند,673,34.9201715,49.9429768
4317,چالمیان,چالمیان,673,34.8645595,49.4682742
4318,فرک,فرک,225,34.8416155,49.4394029
4319,میدانک,میدانک,225,34.8041483,49.4516338
4320,عوداغاج,عوداغاج,225,34.7894703,49.4326116
4321,زرقان,زرقان,455,35.0559884,49.0301357
4322,نصیرآباد,نصیرآباد,455,35.0572341,49.0611575
4323,حیران,Heyran,456,34.8066905,48.8519842
4324,علوان عشاره,علوان عشاره,116,31.1367121,49.3969865
4325,علوان مسلم,علوان مسلم,116,31.1178554,49.3805207
4326,مزنده,مزنده,116,31.1455873,49.3422427
4327,عودتقی,عودتقی,116,31.139839,49.3538512
4328,عین یباره,عین یباره,116,31.1589585,49.3645043
4329,عبادات یک,عبادات یک,644,31.5579353,49.1896732
4330,علوانیه,علوانیه,644,31.565019,49.217174
4331,دره بید,دره بید,644,31.5553997,49.2467877
4332,مشراگه,مشراگه,116,30.9878695,49.3743474
4333,تل اسود,تل اسود,42,30.9700332,49.3384178
4334,سبع اگتای سفلی,سبع اگتای سفلی,42,30.9502343,49.3730076
4335,شریفیه,شریفیه,653,31.0397752,48.9760192
4336,حیاویه,حیاویه,653,31.1656116,49.0603478
4337,آب لشکر سفلی,Ab Lashkar-e Sofla,135,31.5811397,49.6877272
4338,آب لشکر علیا,Ab Lashkar-e Olya,135,31.5836074,49.6957095
4339,خلیل اکبر,خلیل اکبر,657,33.1710002,48.1467552
4340,سراب عبدالعلی,سراب عبدالعلی,657,33.1444396,48.1169025
4341,دولابی بادامک,دولابی بادامک,657,33.1512397,47.9742578
4342,تخت آب سفلی,تخت آب سفلی,657,33.1677265,47.8623358
4343,اصلانی بگمراد,اصلانی بگمراد,143,33.1792507,47.7406768
4344,گل گل علیا,گل گل علیا,143,33.2019752,47.8257672
4345,باغ گل گل,باغ گل گل,143,33.2042644,47.8361849
4346,دراشگفت بابابهرام,دراشگفت بابابهرام,657,33.2471161,47.8764845
4347,بابابهرام,بابابهرام,657,33.2417116,47.8872232
4348,میدان بزرگ,میدان بزرگ,143,33.1792282,47.5226454
4349,بیشه زرده,بیشه زرده,657,33.2401249,47.9776822
4350,وره زردی,وره زردی,657,33.231869,48.0277644
4351,لتوند برافتاب,Latvand-e Baraftab,657,33.2207402,48.1038104
4352,دروزنو,Darvaz Now,657,33.4326408,47.917498
4353,چمقلندر,Cham-e Qalandar,657,33.422784,47.9336975
4354,مهماندار,Mehmandar,243,37.5138124,45.9503081
4355,طزرکش,طزرکش,3,36.3982771,49.6419841
4356,نصرآباد,نصرآباد,522,33.7640086,51.5689324
4357,زنجانبر,زنجانبر,522,33.7185217,51.557001
4358,فیله خاصه,فیله خاصه,358,37.072039,48.0390425
4359,قارزی,قارزی,535,36.4334509,57.7097606
4360,طبس,Tabas,535,36.4046047,57.7096706
4361,خوش منزل ننه,Khush,258,37.1275528,57.3403659
4362,سارمران,Sarmaran,258,37.1286111,57.2852778
4363,زاری,Zari,258,37.1380556,57.1483333
4364,توی,Tuy,258,37.1330556,57.1066667
4365,استعین,Astain,258,37.1209194,57.0867119
4366,خانه سنجد,Khaneh Sanjed Village,217,32.685728,52.8126475
4367,باز و بز,Baz o Boz Village,217,32.6895116,52.791033
4368,آتشکده,Atashkadeh,443,28.900277,52.5420453
4369,تولون,Tulun,239,38.9454472,48.0665081
4370,بهمن آباد,Bahmanabad,544,36.3223272,56.7969453
4371,غنی آباد,Ghaniabad,544,36.2796521,56.8090997
4372,کلاته مزینان,Kalateh-ye Mazinan,544,36.269437,56.8177257
4373,سویز,Seviz,544,36.3312994,56.7880404
4374,مزینان,mazinan,544,36.3087784,56.8168058
4375,حفیره حاجی بربین,حفیره حاجی بربین,653,31.0578981,48.8803956
4376,چقاسیف الدین,چقاسیف الدین,226,33.6667608,49.6346211
4377,مکان,مکان,226,33.6532765,49.6527207
4378,خلیل آباد,خلیل آباد,226,33.5919182,49.8057675
4379,اشمسیان,اشمسیان,226,33.5825874,49.8274076
4380,برفیان,برفیان,226,33.5986119,49.7423815
4381,دره,دره,226,33.63477,49.7581315
4382,کمانکش,کمانکش,226,33.642809,49.7325432
4383,جوادیه,جوادیه,226,33.6382894,49.6877396
4384,مزرعه قاسم,مزرعه قاسم,226,33.5958505,49.7100877
4385,گیلیگرد,Giligerd,68,33.616465,49.6162104
4386,چهارچشمه,چهارچشمه,226,33.637548,49.6620011
4387,قلعه زکی,قلعه زکی,226,33.6401562,49.6676874
4388,سوکقزقان,سوکقزقان,226,33.7197938,49.6590185
4389,کجارستان,کجارستان,226,33.7477476,49.6793711
4390,دره گرم,دره گرم,226,33.7299485,49.6408438
4391,شمس آباد,شمس آباد,226,33.8155472,49.7413767
4392,خرم آباد,خرم آباد,226,33.7902721,49.715023
4393,علیمآباد,علیمآباد,226,33.8106528,49.6908402
4394,امامزاده عباس,امامزاده عباس,225,34.565662,49.2131066
4395,علی آباد,علی آباد,663,36.4403345,49.1771796
4396,عباس آباد,عباس آباد,663,36.4713938,49.1562753
4397,حصار,حصار,663,36.4950401,49.1113937
4398,دهنه,دهنه,663,36.5160677,49.089416
4399,میناک,میناک,474,36.2234806,51.5923749
4400,نیکنام ده,نیکنام ده,282,36.2039495,51.6421792
4401,اوزکلا,اوزکلا,282,36.1799236,51.6507026
4402,ناحیه,ناحیه,282,36.1521817,51.6113113
4403,اوز,اوز,282,36.1960476,51.6659318
4404,کمررود,کمررود,282,36.1527848,51.7795559
4405,سراسب,سراسب,282,36.141433,51.7951752
4406,بردون,بردون,282,36.141976,51.7682742
4407,زرین کمر,زرین کمر,282,36.2078652,51.8278943
4408,تاکر,Takar,282,36.200922,52.0102201
4409,تترستاق,Tatarastaq,471,36.2128663,52.1825871
4410,کرسی,Korsi,471,36.213414,52.1665393
4411,نج,نج,282,36.1743905,52.0029835
4412,امین آباد,امین آباد,25,36.7322663,48.2801192
4413,کبودچشمه,Kaboudcheshmeh,159,36.254393,49.0319595
4414,اردجین,Ardajin,159,36.2245684,49.0153
4415,چاپوق,چاپوق,25,36.5258744,48.2188805
4416,قوزان,قوزان,532,36.5024369,48.2216246
4417,تله جرد,تله جرد,532,36.4722168,48.2336281
4418,بیدگینه,بیدگینه,532,36.5041173,48.1968771
4419,گل بداغ,گل بداغ,25,36.5493693,48.1890167
4420,سنقر,سنقر,25,36.5602863,48.1989057
4421,سعیدکندی,سعیدکندی,25,36.5917355,48.2463473
4422,گلیجه,گلیجه,25,36.5863826,48.1774412
4423,مرصع,مرصع,532,36.6070225,48.0240693
4424,شهرک,شهرک,532,36.4495071,48.0951548
4425,خانجین,خانجین,532,36.4169783,48.249284
4426,خویین,خویین,532,36.3544622,48.1134944
4427,سفیدکمر,سفیدکمر,532,36.3376228,48.0648503
4428,شوراب,شوراب,532,36.4134577,48.0902792
4429,قلعه جوق سیاه منصور,قلعه جوق سیاه منصور,532,36.4198678,47.8500634
4430,امیرآباد,امیرآباد,157,36.5471464,47.8343156
4431,ایمیر ایمر,ایمیر ایمر,157,36.5952777,47.7741585
4432,امام کندی,امام کندی,157,36.5851537,47.783293
4433,قاسم آباد,قاسم آباد,157,36.5300859,47.7530501
4434,قراگل,قراگل,157,36.606232,47.7038948
4435,مادآباد,مادآباد,358,36.7097618,47.8153158
4436,دگرمان درسی,دگرمان درسی,358,36.8029836,47.7920919
4437,حبش,حبش,358,36.7691653,47.7827178
4438,تقی کندی,تقی کندی,358,36.7232651,47.8812974
4439,زنگین,زنگین,358,36.6789552,47.9122563
4440,وهران,وهران,358,36.6994301,47.8308436
4441,اوچ تپه,Uch Tappeh,25,36.5242497,48.2982207
4442,باروت اغاجی,Barut Aghaji,25,36.5670685,48.3263361
4443,زنگل آباد,زنگل آباد,25,36.5817353,48.4453208
4444,دیزج بالا,دیزج بالا,25,36.5995483,48.4454344
4445,اژدهاتو,اژدهاتو,25,36.601854,48.4097009
4446,مهتر,مهتر,25,36.6388249,48.3321105
4447,گوجه قیا,گوجه قیا,25,36.611136,48.3032171
4448,قلی کندی,قلی کندی,25,36.6127468,48.2727456
4449,چورزق,چورزق,25,36.6011828,48.333845
4450,چیر,چیر,25,36.7265335,48.3086852
4451,باغلوجه بیات,باغلوجه بیات,25,36.6726568,48.3072839
4452,محسن آباد,محسن آباد,25,36.6732861,48.260115
4453,مجینه,مجینه,25,36.645992,48.2585577
4454,سقل طولی,سقل طولی,25,36.6329656,48.3036285
4455,ایج,ایج,532,36.4536156,48.2129344
4456,قره گوزلو,قره گوزلو,532,36.4693032,48.0425445
4457,قوزلو,قوزلو,532,36.5003754,47.9928721
4458,دهشیرعلیا,دهشیرعلیا,532,36.5669197,48.0832241
4459,دهشیرسفلی,دهشیرسفلی,532,36.5382943,48.0843113
4460,ینکی کندمیرزاالماسی,ینکی کندمیرزاالماسی,532,36.3748238,48.2826946
4461,قره داغ,قره داغ,532,36.2712942,48.2769554
4462,نجم الشیخان,نجم الشیخان,532,36.2831071,48.2247659
4463,قره درق,قره درق,532,36.3092989,48.2390769
4464,سراب,سراب,532,36.233876,48.2554738
4465,نصیرآباد,Nasirabad,358,36.7570481,47.9323514
4466,چهره آباد,چهره آباد,358,36.8758967,47.867668
4467,میرجان,میرجان,358,36.7422588,48.00184
4468,اقبلاغ حومه,اقبلاغ حومه,358,36.6947827,48.0610128
4469,یامچی,یامچی,25,36.7780332,48.2141992
4470,قزل تپه بیات,قزل تپه بیات,25,36.723967,48.1381644
4471,قره بلاغ,قره بلاغ,25,36.6736684,48.1390433
4472,حاجی کندی,حاجی کندی,25,36.7006371,48.1047137
4473,حاجی ارش,حاجی ارش,25,36.6830698,48.1598273
4474,تازه کند ضیاآباد,تازه کند ضیاآباد,25,36.6819549,48.197606
4475,ملالر,ملالر,25,36.6982192,48.2269576
4476,داشکسن,داشکسن,25,36.7134,48.2088176
4477,اندآباد سفلی,اندآباد سفلی,358,36.8472672,47.9845385
4478,نوروزآباد,نوروزآباد,358,36.9626838,47.674225
4479,ساری کند علیا,ساری کند علیا,358,36.9652019,47.5436053
4480,چپر,چپر,358,36.9994578,47.6123121
4481,تخت سفلی,تخت سفلی,375,37.1490441,47.2100423
4482,صومعه,صومعه,375,37.1304559,47.1784243
4483,سریک,سریک,375,37.0808143,47.1056895
4484,پیک,پیک,375,37.1048058,47.1269158
4485,عمواوغلی سفلی,عمواوغلی سفلی,375,37.0849333,47.258576
4486,عمواوغلی علیا,عمواوغلی علیا,375,37.0653171,47.2319817
4487,پیرقلی,پیرقلی,375,37.0511737,47.2137978
4488,دوزایچی,دوزایچی,375,37.0061436,47.1562556
4489,مرتضی قلی کندی,مرتضی قلی کندی,375,37.0247609,47.1875213
4490,تکان,تکان,375,37.0369301,47.285867
4491,پیرعزیز,پیرعزیز,375,36.9932496,47.2975045
4492,کهنه قشلاق,کهنه قشلاق,375,37.0614913,47.2920545
4493,چرچرا,چرچرا,375,36.9856888,47.3058639
4494,خواجه لر علیا,خواجه لر علیا,375,36.9632967,47.2153449
4495,آق بلاغ کورانلو,آق بلاغ کورانلو,375,36.9254379,47.2365302
4496,بیگلرکندی,بیگلرکندی,375,36.8901165,47.2183773
4497,ماخوله بالا,ماخوله بالا,375,37.008698,47.0344908
4498,حاجی کندی سفلی,حاجی کندی سفلی,375,37.0546683,47.053716
4499,صوفی احمد,صوفی احمد,375,37.1733801,47.2988082
4500,قزلجه قشلاق,قزلجه قشلاق,375,37.1835008,47.3580985
4501,قزل جه قشلاق قزلجه قشلاق,قزل جه قشلاق قزلجه قشلاق,375,37.1835901,47.3631421
4502,تریان قشلاقی,تریان قشلاقی,369,37.1763202,47.5083015
4503,کهریز,کهریز,388,37.2304995,47.7433097
4504,رجعین,Rajin,358,37.1365332,47.8283016
4505,تخته یورد,تخته یورد,358,36.7903577,47.3505712
4506,سعید کندی,سعید کندی,358,36.8391375,47.310172
4507,قلعه ارزه خوران,قلعه ارزه خوران,358,36.887949,47.3266744
4508,قزل قلعه کورانلو,قزل قلعه کورانلو,375,36.8707335,47.2420991
4509,قرمزی باغ,قرمزی باغ,375,36.8463274,47.2015653
4510,ناچیت کورانلو,ناچیت کورانلو,375,36.8426475,47.1719314
4511,قلچ خان کندی,قلچ خان کندی,375,36.9022444,47.2441947
